"","occurrenceID","braun.blanquet","measurementValue","measurementType","measurementTypeID","measurementUnit","measurementUnitID"
"484","2020-07-17T10:49:27Z_EAC_Cole_Harbour_G0060696_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"485","2020-07-17T10:49:37Z_EAC_Cole_Harbour_G0060697_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"486","2020-07-17T10:49:47Z_EAC_Cole_Harbour_G0060698_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"487","2020-07-17T10:49:57Z_EAC_Cole_Harbour_G0060699_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"488","2020-07-17T10:50:07Z_EAC_Cole_Harbour_G0060700_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"489","2020-07-17T10:50:17Z_EAC_Cole_Harbour_G0060701_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"490","2020-07-17T10:50:27Z_EAC_Cole_Harbour_G0060702_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"491","2020-07-17T10:50:37Z_EAC_Cole_Harbour_G0060703_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"492","2020-07-17T10:50:47Z_EAC_Cole_Harbour_G0060704_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"493","2020-07-17T10:50:57Z_EAC_Cole_Harbour_G0060705_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"494","2020-07-17T10:51:07Z_EAC_Cole_Harbour_G0060706_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"495","2020-07-17T10:51:17Z_EAC_Cole_Harbour_G0060707_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"496","2020-07-17T10:51:27Z_EAC_Cole_Harbour_G0060708_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"497","2020-07-17T10:51:37Z_EAC_Cole_Harbour_G0060709_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"498","2020-07-17T10:51:47Z_EAC_Cole_Harbour_G0060710_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"499","2020-07-17T10:51:57Z_EAC_Cole_Harbour_G0060711_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"500","2020-07-17T10:52:07Z_EAC_Cole_Harbour_G0060712_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"501","2020-07-17T10:52:17Z_EAC_Cole_Harbour_G0060713_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"502","2020-07-17T10:52:27Z_EAC_Cole_Harbour_G0060714_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"503","2020-07-17T10:52:37Z_EAC_Cole_Harbour_G0060715_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"504","2020-07-17T10:52:47Z_EAC_Cole_Harbour_G0060716_495077",0.5,"<5","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"505","2020-07-17T10:52:57Z_EAC_Cole_Harbour_G0060717_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"506","2020-07-17T10:53:07Z_EAC_Cole_Harbour_G0060718_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"507","2020-07-17T10:53:17Z_EAC_Cole_Harbour_G0060719_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"508","2020-07-17T10:53:27Z_EAC_Cole_Harbour_G0060720_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"509","2020-07-17T10:53:37Z_EAC_Cole_Harbour_G0060721_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"510","2020-07-17T10:53:47Z_EAC_Cole_Harbour_G0060722_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"511","2020-07-17T10:53:57Z_EAC_Cole_Harbour_G0060723_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
"512","2020-07-17T10:54:07Z_EAC_Cole_Harbour_G0060724_495077",0,"0","cover","http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL10/","percent","http://vocab.nerc.ac.uk/collection/P06/current/UPCT"
