paddler,location,local.time,latitude,longitude,image.filename,image.quality,est.cam.height,substrate,eelgrass.present,braun.blanquet,rockweed.present,image.coder,notes,checked
Kristina Boerder,Owls Head,10-08-2020 14:07:12,44.70720465,-62.8353868,G0174975.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:07:22,44.70724366,-62.83549725,G0174976.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:07:32,44.70728181,-62.83564114,G0174977.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:07:42,44.70733544,-62.83580366,G0174978.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:07:52,44.70737247,-62.83590462,G0174979.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:08:02,44.70739405,-62.83598023,G0174980.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:08:12,44.7074273,-62.83605415,G0174981.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:08:22,44.70744153,-62.83606266,G0174982.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:08:32,44.70745555,-62.83610828,G0174983.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:08:42,44.70748123,-62.83617175,G0174984.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:08:52,44.70751067,-62.83624689,G0174985.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:09:02,44.70752655,-62.83630201,G0174986.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:09:12,44.70754298,-62.83639634,G0174987.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:09:22,44.70756383,-62.83647612,G0174988.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:09:32,44.70757939,-62.83654496,G0174989.JPG,3,3,soft,1,1,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:09:42,44.70760186,-62.8366407,G0174990.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:09:52,44.70761987,-62.83670421,G0174991.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:10:02,44.70765583,-62.83676474,G0174992.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:10:12,44.70769963,-62.83680592,G0174993.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:10:22,44.70773189,-62.83683498,G0174994.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:10:42,44.70778234,-62.83686877,G0174996.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:10:52,44.70783046,-62.83689798,G0174997.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:11:02,44.70786735,-62.83690613,G0174998.JPG,3,3,soft,1,4,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:11:12,44.70789063,-62.83692515,G0174999.JPG,3,2,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:11:22,44.70793459,-62.83694911,G0175000.JPG,3,3,soft,1,5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:11:32,44.70799967,-62.83698339,G0175001.JPG,3,3,soft,1,3,0,PS,few dead eelgrass,Y
Kristina Boerder,Owls Head,10-08-2020 14:11:42,44.70805481,-62.83701118,G0175002.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:11:52,44.70811476,-62.83704189,G0175003.JPG,3,3,soft,1,3,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:12:02,44.70817404,-62.83710693,G0175004.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:12:12,44.70822217,-62.83716953,G0175005.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:12:22,44.70826607,-62.83726818,G0175006.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:12:32,44.70829357,-62.83730111,G0175007.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:12:42,44.70827721,-62.83737029,G0175008.JPG,3,3,soft,0,0,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:12:52,44.70824992,-62.83740821,G0175009.JPG,3,3,soft,0,0,0,PS,some dead eelgrass,Y
Kristina Boerder,Owls Head,10-08-2020 14:13:02,44.70818543,-62.83739938,G0175010.JPG,3,3,soft,1,0.5,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:13:12,44.70811196,-62.83734076,G0175011.JPG,3,3,soft,1,2,0,PS,,Y
Kristina Boerder,Owls Head,10-08-2020 14:13:22,44.70805613,-62.83726503,G0175012.JPG,3,3,soft,1,4,0,PS,,Y
"COMPLETE, CHECK COMPLETED 28Jan21",,,,,,,,,,,,,,
